"activity" "subjectId" "variable" "mean"
"walking" 26 "tBodyAcc-mean()-Z" -0.110436054620833
"walking" 26 "tBodyAcc-std()-X" -0.5177027062375
"walking" 26 "tBodyAcc-std()-Y" -0.476096454437083
"walking" 26 "tBodyAcc-std()-Z" -0.635776778583333
"walking" 26 "tBodyGyroJerkMag-mean()" -0.747518718416667
"walking" 26 "tBodyGyroJerkMag-std()" -0.770010727833333
"walking" 26 "tBodyGyroJerk-mean()-X" -0.0971605398470833
"walking" 26 "tBodyGyroJerk-mean()-Y" -0.0403053067809583
"walking" 26 "tBodyGyroJerk-mean()-Z" -0.0542770612758333
"walking" 26 "tBodyGyroJerk-std()-X" -0.660510248586667
"walking" 26 "tBodyGyroJerk-std()-Y" -0.795595732708333
"walking" 26 "tBodyGyroJerk-std()-Z" -0.717500807291667
"walking" 26 "tBodyGyroMag-mean()" -0.616844952216667
"walking" 26 "tBodyGyroMag-std()" -0.68787089535125
"walking" 26 "tBodyGyro-mean()-X" -0.0182291503854167
"walking" 26 "tBodyGyro-mean()-Y" -0.0837091090064167
"walking" 26 "tBodyGyro-mean()-Z" 0.086936252598125
"walking" 26 "tBodyGyro-std()-X" -0.7077521449125
"walking" 26 "tBodyGyro-std()-Y" -0.74917047575
"walking" 26 "tBodyGyro-std()-Z" -0.6300449195125
"walking" 26 "tGravityAccMag-mean()" -0.498099025207917
"walking" 26 "tGravityAccMag-std()" -0.5117970759
"walking" 26 "tGravityAcc-mean()-X" 0.669997072625
"walking" 26 "tGravityAcc-mean()-Y" 0.0628951108375
"walking" 26 "tGravityAcc-mean()-Z" 0.194038950263333
"walking" 26 "tGravityAcc-std()-X" -0.97018344
"walking" 26 "tGravityAcc-std()-Y" -0.954373349845833
"walking" 26 "tGravityAcc-std()-Z" -0.952050736541667
"walking" 27 "fBodyAccJerk-mean()-X" -0.714554678365692
"walking" 27 "fBodyAccJerk-mean()-Y" -0.694509658473138
"walking" 27 "fBodyAccJerk-mean()-Z" -0.76857445225266
"walking" 27 "fBodyAccJerk-std()-X" -0.712857956529255
"walking" 27 "fBodyAccJerk-std()-Y" -0.675744794384308
"walking" 27 "fBodyAccJerk-std()-Z" -0.797303408218085
"walking" 27 "fBodyAccMag-mean()" -0.667185803946808
"walking" 27 "fBodyAccMag-std()" -0.734883056953989
"walking" 27 "fBodyAcc-mean()-X" -0.681454795855319
"walking" 27 "fBodyAcc-mean()-Y" -0.641267840429521
"walking" 27 "fBodyAcc-mean()-Z" -0.715482857547872
"walking" 27 "fBodyAcc-std()-X" -0.654659392263298
"walking" 27 "fBodyAcc-std()-Y" -0.649506674776596
"walking" 27 "fBodyAcc-std()-Z" -0.692130765962766
"walking" 27 "fBodyBodyAccJerkMag-mean()" -0.688572791044947
"walking" 27 "fBodyBodyAccJerkMag-std()" -0.707531366315426
"walking" 27 "fBodyBodyGyroJerkMag-mean()" -0.837585999827128
"walking" 27 "fBodyBodyGyroJerkMag-std()" -0.848260021656915
"walking" 27 "fBodyBodyGyroMag-mean()" -0.785953610106383
"walking" 27 "fBodyBodyGyroMag-std()" -0.777810418832447
"walking" 27 "fBodyGyro-mean()-X" -0.768505711292553
"walking" 27 "fBodyGyro-mean()-Y" -0.795433953608777
"walking" 27 "fBodyGyro-mean()-Z" -0.702788513114362
"walking" 27 "fBodyGyro-std()-X" -0.806288410297872
"walking" 27 "fBodyGyro-std()-Y" -0.808791849202128
"walking" 27 "fBodyGyro-std()-Z" -0.697147299066489
"walking" 27 "tBodyAccJerkMag-mean()" -0.70180744799867
"walking" 27 "tBodyAccJerkMag-std()" -0.696003354282979
"walking" 27 "tBodyAccJerk-mean()-X" 0.0768320396617021
"walking" 27 "tBodyAccJerk-mean()-Y" 0.00617714992829521
"walking" 27 "tBodyAccJerk-mean()-Z" -0.00495000607441489
"walking" 27 "tBodyAccJerk-std()-X" -0.700549974357447
"walking" 27 "tBodyAccJerk-std()-Y" -0.674792293475665
"walking" 27 "tBodyAccJerk-std()-Z" -0.783632076781915
"walking" 27 "tBodyAccMag-mean()" -0.627947737417819
"walking" 27 "tBodyAccMag-std()" -0.677874152031915
"walking" 27 "tBodyAcc-mean()-X" 0.277264567074468
"walking" 27 "tBodyAcc-mean()-Y" -0.0167969215592152
"walking" 27 "tBodyAcc-mean()-Z" -0.110848300413564
"walking" 27 "tBodyAcc-std()-X" -0.660976085218085
"walking" 27 "tBodyAcc-std()-Y" -0.630460488658511
"walking" 27 "tBodyAcc-std()-Z" -0.68321532587766
"walking" 27 "tBodyGyroJerkMag-mean()" -0.823067662473404
"walking" 27 "tBodyGyroJerkMag-std()" -0.837212879564096
"walking" 27 "tBodyGyroJerk-mean()-X" -0.0893066039356303
"walking" 27 "tBodyGyroJerk-mean()-Y" -0.0450414487725798
"walking" 27 "tBodyGyroJerk-mean()-Z" -0.0586254676047872
"walking" 27 "tBodyGyroJerk-std()-X" -0.8210758325
"walking" 27 "tBodyGyroJerk-std()-Y" -0.837320211489362
"walking" 27 "tBodyGyroJerk-std()-Z" -0.782945588829787
"walking" 27 "tBodyGyroMag-mean()" -0.694016019806117
"walking" 27 "tBodyGyroMag-std()" -0.754713306440957
"walking" 27 "tBodyGyro-mean()-X" -0.0608887602789628
"walking" 27 "tBodyGyro-mean()-Y" -0.0552177945716489
"walking" 27 "tBodyGyro-mean()-Z" 0.108947089653191
"walking" 27 "tBodyGyro-std()-X" -0.795853557018617
"walking" 27 "tBodyGyro-std()-Y" -0.802048718989362
"walking" 27 "tBodyGyro-std()-Z" -0.674128512103723
"walking" 27 "tGravityAccMag-mean()" -0.627947737417819
"walking" 27 "tGravityAccMag-std()" -0.677874152031915
"walking" 27 "tGravityAcc-mean()-X" 0.627230079867021
"walking" 27 "tGravityAcc-mean()-Y" 0.032242387143617
"walking" 27 "tGravityAcc-mean()-Z" 0.14116869604876
"walking" 27 "tGravityAcc-std()-X" -0.974620173404255
"walking" 27 "tGravityAcc-std()-Y" -0.972505174787234
"walking" 27 "tGravityAcc-std()-Z" -0.959200394414894
"walking" 28 "fBodyAccJerk-mean()-X" -0.686723799059424
"walking" 28 "fBodyAccJerk-mean()-Y" -0.670718095926963
"walking" 28 "fBodyAccJerk-mean()-Z" -0.779061720358639
"walking" 28 "fBodyAccJerk-std()-X" -0.704073382410995
"walking" 28 "fBodyAccJerk-std()-Y" -0.654855915271466
"walking" 28 "fBodyAccJerk-std()-Z" -0.821715494424084
"walking" 28 "fBodyAccMag-mean()" -0.628763247405236
"walking" 28 "fBodyAccMag-std()" -0.696993999667801
"walking" 28 "fBodyAcc-mean()-X" -0.654156519193717
"walking" 28 "fBodyAcc-mean()-Y" -0.584932500113874
"walking" 28 "fBodyAcc-mean()-Z" -0.715134474431937
"walking" 28 "fBodyAcc-std()-X" -0.647807192984293
"walking" 28 "fBodyAcc-std()-Y" -0.595110472615916
"walking" 28 "fBodyAcc-std()-Z" -0.695767279528796
"walking" 28 "fBodyBodyAccJerkMag-mean()" -0.675428720467801
"walking" 28 "fBodyBodyAccJerkMag-std()" -0.706415829342932
"walking" 28 "fBodyBodyGyroJerkMag-mean()" -0.806882151753927
"walking" 28 "fBodyBodyGyroJerkMag-std()" -0.818448508376963
"walking" 28 "fBodyBodyGyroMag-mean()" -0.73790809206911
"walking" 28 "fBodyBodyGyroMag-std()" -0.743784612693717
"walking" 28 "fBodyGyro-mean()-X" -0.674356656020942
"walking" 28 "fBodyGyro-mean()-Y" -0.747067907931937
"walking" 28 "fBodyGyro-mean()-Z" -0.673513886890838
"walking" 28 "fBodyGyro-std()-X" -0.762030978010471
"walking" 28 "fBodyGyro-std()-Y" -0.740819453429319
"walking" 28 "fBodyGyro-std()-Z" -0.700291282881152
"walking" 28 "tBodyAccJerkMag-mean()" -0.689429387759162
"walking" 28 "tBodyAccJerkMag-std()" -0.687703433627487
"walking" 28 "tBodyAccJerk-mean()-X" 0.0807263062382199
"walking" 28 "tBodyAccJerk-mean()-Y" 0.0138224436546073
"walking" 28 "tBodyAccJerk-mean()-Z" 0.000824208324801046
"walking" 28 "tBodyAccJerk-std()-X" -0.680813725392147
"walking" 28 "tBodyAccJerk-std()-Y" -0.651619848945026
"walking" 28 "tBodyAccJerk-std()-Z" -0.800870581884817
"walking" 28 "tBodyAccMag-mean()" -0.610030902501309
"walking" 28 "tBodyAccMag-std()" -0.635821226515969
"walking" 28 "tBodyAcc-mean()-X" 0.277532554764398
"walking" 28 "tBodyAcc-mean()-Y" -0.0191721442063089
"walking" 28 "tBodyAcc-mean()-Z" -0.109710873104188
"walking" 28 "tBodyAcc-std()-X" -0.649040391307853
"walking" 28 "tBodyAcc-std()-Y" -0.573651895933508
"walking" 28 "tBodyAcc-std()-Z" -0.685821415026178
"walking" 28 "tBodyGyroJerkMag-mean()" -0.78929494326178
"walking" 28 "tBodyGyroJerkMag-std()" -0.805738383010471
"walking" 28 "tBodyGyroJerk-mean()-X" -0.0881213551172775
"walking" 28 "tBodyGyroJerk-mean()-Y" -0.0447972595862042
"walking" 28 "tBodyGyroJerk-mean()-Z" -0.0607680707408115
"walking" 28 "tBodyGyroJerk-std()-X" -0.720515676293194
"walking" 28 "tBodyGyroJerk-std()-Y" -0.825038783246073
"walking" 28 "tBodyGyroJerk-std()-Z" -0.769755981125654
"walking" 28 "tBodyGyroMag-mean()" -0.648538641430367
"walking" 28 "tBodyGyroMag-std()" -0.710956808836911
"walking" 28 "tBodyGyro-mean()-X" -0.064496354556466
"walking" 28 "tBodyGyro-mean()-Y" -0.0471474023101021
"walking" 28 "tBodyGyro-mean()-Z" 0.100840281329581
"walking" 28 "tBodyGyro-std()-X" -0.740276591873298
"walking" 28 "tBodyGyro-std()-Y" -0.741285540196335
"walking" 28 "tBodyGyro-std()-Z" -0.669789662889791
"walking" 28 "tGravityAccMag-mean()" -0.610030902501309
"walking" 28 "tGravityAccMag-std()" -0.635821226515969
"walking" 28 "tGravityAcc-mean()-X" 0.62376789513089
"walking" 28 "tGravityAcc-mean()-Y" -0.14757775521466
"walking" 28 "tGravityAcc-mean()-Z" -0.0469931021049738
"walking" 28 "tGravityAcc-std()-X" -0.973873328062827
"walking" 28 "tGravityAcc-std()-Y" -0.960365626256545
"walking" 28 "tGravityAcc-std()-Z" -0.946225637251309
"walking" 29 "fBodyAccJerk-mean()-X" -0.629875853152035
"walking" 29 "fBodyAccJerk-mean()-Y" -0.641289075786337
"walking" 29 "fBodyAccJerk-mean()-Z" -0.768433928313954
"walking" 29 "fBodyAccJerk-std()-X" -0.651564188964826
"walking" 29 "fBodyAccJerk-std()-Y" -0.655526116655523
"walking" 29 "fBodyAccJerk-std()-Z" -0.818292780813954
"walking" 29 "fBodyAccMag-mean()" -0.589294014734302
"walking" 29 "fBodyAccMag-std()" -0.639314176054942
"walking" 29 "fBodyAcc-mean()-X" -0.579901000186134
"walking" 29 "fBodyAcc-mean()-Y" -0.587686308146221
"walking" 29 "fBodyAcc-mean()-Z" -0.680547675465116
"walking" 29 "fBodyAcc-std()-X" -0.5727879490375
"walking" 29 "fBodyAcc-std()-Y" -0.630978844851831
"walking" 29 "fBodyAcc-std()-Z" -0.602550925183721
"walking" 29 "fBodyBodyAccJerkMag-mean()" -0.609879937469099
"walking" 29 "fBodyBodyAccJerkMag-std()" -0.636434470547384
"walking" 29 "fBodyBodyGyroJerkMag-mean()" -0.840464164156977
"walking" 29 "fBodyBodyGyroJerkMag-std()" -0.851462426569767
"walking" 29 "fBodyBodyGyroMag-mean()" -0.722018434984302
"walking" 29 "fBodyBodyGyroMag-std()" -0.671454324368401
"walking" 29 "fBodyGyro-mean()-X" -0.685747413486628
"walking" 29 "fBodyGyro-mean()-Y" -0.735972301656977
"walking" 29 "fBodyGyro-mean()-Z" -0.689221357718023
"walking" 29 "fBodyGyro-std()-X" -0.752567831707849
"walking" 29 "fBodyGyro-std()-Y" -0.588857987485174
"walking" 29 "fBodyGyro-std()-Z" -0.749163172296512
"walking" 29 "tBodyAccJerkMag-mean()" -0.664538060484884
"walking" 29 "tBodyAccJerkMag-std()" -0.620472049862791
"walking" 29 "tBodyAccJerk-mean()-X" 0.0788382324713372
"walking" 29 "tBodyAccJerk-mean()-Y" 0.00900161248883721
"walking" 29 "tBodyAccJerk-mean()-Z" -0.00355290542467733
"walking" 29 "tBodyAccJerk-std()-X" -0.623456414216366
"walking" 29 "tBodyAccJerk-std()-Y" -0.635499779848779
"walking" 29 "tBodyAccJerk-std()-Z" -0.793746797790698
"walking" 29 "tBodyAccMag-mean()" -0.553585593347965
"walking" 29 "tBodyAccMag-std()" -0.579067216088081
"walking" 29 "tBodyAcc-mean()-X" 0.279111521944767
"walking" 29 "tBodyAcc-mean()-Y" -0.018471953048314
"walking" 29 "tBodyAcc-mean()-Z" -0.108675612269477
"walking" 29 "tBodyAcc-std()-X" -0.574295395364826
"walking" 29 "tBodyAcc-std()-Y" -0.598400275636657
"walking" 29 "tBodyAcc-std()-Z" -0.606461283926453
"walking" 29 "tBodyGyroJerkMag-mean()" -0.802293906366279
"walking" 29 "tBodyGyroJerkMag-std()" -0.840156364186047
"walking" 29 "tBodyGyroJerk-mean()-X" -0.100707751809855
"walking" 29 "tBodyGyroJerk-mean()-Y" -0.0464322029527616
"walking" 29 "tBodyGyroJerk-mean()-Z" -0.052785999031686
"walking" 29 "tBodyGyroJerk-std()-X" -0.736117664139535
"walking" 29 "tBodyGyroJerk-std()-Y" -0.853639613139535
"walking" 29 "tBodyGyroJerk-std()-Z" -0.770221314302326
"walking" 29 "tBodyGyroMag-mean()" -0.602228993700349
"walking" 29 "tBodyGyroMag-std()" -0.653732301592151
"walking" 29 "tBodyGyro-mean()-X" -0.0101831910869331
"walking" 29 "tBodyGyro-mean()-Y" -0.0882883296441861
"walking" 29 "tBodyGyro-mean()-Z" 0.0881626266546221
"walking" 29 "tBodyGyro-std()-X" -0.73469927369157
"walking" 29 "tBodyGyro-std()-Y" -0.634569173421512
"walking" 29 "tBodyGyro-std()-Z" -0.713864583982558
"walking" 29 "tGravityAccMag-mean()" -0.553585593347965
"walking" 29 "tGravityAccMag-std()" -0.579067216088081
"walking" 29 "tGravityAcc-mean()-X" 0.683067625610465
"walking" 29 "tGravityAcc-mean()-Y" 0.115489757911628
"walking" 29 "tGravityAcc-mean()-Z" 0.208215370043721
"walking" 29 "tGravityAcc-std()-X" -0.973282885843023
"walking" 29 "tGravityAcc-std()-Y" -0.964643161017442
"walking" 29 "tGravityAcc-std()-Z" -0.941621790232558
"walking" 30 "fBodyAccJerk-mean()-X" -0.687500175929737
"walking" 30 "fBodyAccJerk-mean()-Y" -0.673531648002105
"walking" 30 "fBodyAccJerk-mean()-Z" -0.756194273026316
"walking" 30 "fBodyAccJerk-std()-X" -0.704654632481579
"walking" 30 "fBodyAccJerk-std()-Y" -0.674468572368421
"walking" 30 "fBodyAccJerk-std()-Z" -0.808123375105263
"walking" 30 "fBodyAccMag-mean()" -0.602781617891316
"walking" 30 "fBodyAccMag-std()" -0.649528262112237
"walking" 30 "fBodyAcc-mean()-X" -0.638006842653684
"walking" 30 "fBodyAcc-mean()-Y" -0.560863889992895
"walking" 30 "fBodyAcc-mean()-Z" -0.637566464086842
"walking" 30 "fBodyAcc-std()-X" -0.612463962072947
"walking" 30 "fBodyAcc-std()-Y" -0.534859370813421
"walking" 30 "fBodyAcc-std()-Z" -0.513563951889316
"walking" 30 "fBodyBodyAccJerkMag-mean()" -0.658315874783684
"walking" 30 "fBodyBodyAccJerkMag-std()" -0.667237615620999
"walking" 30 "fBodyBodyGyroJerkMag-mean()" -0.812135244605263
"walking" 30 "fBodyBodyGyroJerkMag-std()" -0.823614839026316
"walking" 30 "fBodyBodyGyroMag-mean()" -0.671998061593763
"walking" 30 "fBodyBodyGyroMag-std()" -0.593583399135263
"walking" 30 "fBodyGyro-mean()-X" -0.669152035113947
"walking" 30 "fBodyGyro-mean()-Y" -0.632332956848974
"walking" 30 "fBodyGyro-mean()-Z" -0.617725671628947
"walking" 30 "fBodyGyro-std()-X" -0.678498341778079
"walking" 30 "fBodyGyro-std()-Y" -0.502830865592632
"walking" 30 "fBodyGyro-std()-Z" -0.622804023260526
"walking" 30 "tBodyAccJerkMag-mean()" -0.699048606606842
"walking" 30 "tBodyAccJerkMag-std()" -0.661253306394211
"walking" 30 "tBodyAccJerk-mean()-X" 0.0736764933886842
"walking" 30 "tBodyAccJerk-mean()-Y" 0.0077552672185
"walking" 30 "tBodyAccJerk-mean()-Z" 0.000255438073649999
"walking" 30 "tBodyAccJerk-std()-X" -0.681596505682895
"walking" 30 "tBodyAccJerk-std()-Y" -0.662688195698684
"walking" 30 "tBodyAccJerk-std()-Z" -0.782490161947368
"walking" 30 "tBodyAccMag-mean()" -0.542233622934974
"walking" 30 "tBodyAccMag-std()" -0.591292047725526
"walking" 30 "tBodyAcc-mean()-X" 0.276080501222368
"walking" 30 "tBodyAcc-mean()-Y" -0.0175973973266579
"walking" 30 "tBodyAcc-mean()-Z" -0.105658060130789
"walking" 30 "tBodyAcc-std()-X" -0.618893533536842
"walking" 30 "tBodyAcc-std()-Y" -0.522349221961316
"walking" 30 "tBodyAcc-std()-Z" -0.528666325486105
"walking" 30 "tBodyGyroJerkMag-mean()" -0.786994812473684
"walking" 30 "tBodyGyroJerkMag-std()" -0.811251586894737
"walking" 30 "tBodyGyroJerk-mean()-X" -0.0932811905657895
"walking" 30 "tBodyGyroJerk-mean()-Y" -0.0415263653982632
"walking" 30 "tBodyGyroJerk-mean()-Z" -0.0487768704016316
"walking" 30 "tBodyGyroJerk-std()-X" -0.781498790631579
"walking" 30 "tBodyGyroJerk-std()-Y" -0.800032437973684
"walking" 30 "tBodyGyroJerk-std()-Z" -0.764485671052632
"walking" 30 "tBodyGyroMag-mean()" -0.513983683654237
"walking" 30 "tBodyGyroMag-std()" -0.577899122013158
"walking" 30 "tBodyGyro-mean()-X" -0.0339625632881842
"walking" 30 "tBodyGyro-mean()-Y" -0.0717504988947368
"walking" 30 "tBodyGyro-mean()-Z" 0.0830246256904737
"walking" 30 "tBodyGyro-std()-X" -0.672727690092105
"walking" 30 "tBodyGyro-std()-Y" -0.544294480997105
"walking" 30 "tBodyGyro-std()-Z" -0.592392230728947
"walking" 30 "tGravityAccMag-mean()" -0.542233622934974
"walking" 30 "tGravityAccMag-std()" -0.591292047725526
"walking" 30 "tGravityAcc-mean()-X" 0.695094346473684
"walking" 30 "tGravityAcc-mean()-Y" 0.0535258222835316
"walking" 30 "tGravityAcc-mean()-Z" 0.185937316134468
"walking" 30 "tGravityAcc-std()-X" -0.974366446210526
"walking" 30 "tGravityAcc-std()-Y" -0.952119920473684
"walking" 30 "tGravityAcc-std()-Z" -0.930148598763158
"walking downstairs" 2 "fBodyAccJerk-mean()-X" -0.561682049622185
"walking downstairs" 2 "fBodyAccJerk-mean()-Y" -0.50890379901457
"walking downstairs" 2 "fBodyAccJerk-mean()-Z" -0.715745330403973
"walking downstairs" 2 "fBodyAccJerk-std()-X" -0.595105612895033
"walking downstairs" 2 "fBodyAccJerk-std()-Y" -0.509147543673841
"walking downstairs" 2 "fBodyAccJerk-std()-Z" -0.767087015496689
"walking downstairs" 2 "fBodyAccMag-mean()" -0.514569861316887
"walking downstairs" 2 "fBodyAccMag-std()" -0.646662308457285
"walking downstairs" 2 "fBodyAcc-mean()-X" -0.57377091142947
"walking downstairs" 2 "fBodyAcc-mean()-Y" -0.432566581302351
"walking downstairs" 2 "fBodyAcc-mean()-Z" -0.630081222124834
"walking downstairs" 2 "fBodyAcc-std()-X" -0.619788102803311
"walking downstairs" 2 "fBodyAcc-std()-Y" -0.464723862913245
"walking downstairs" 2 "fBodyAcc-std()-Z" -0.600678614835099
"walking downstairs" 2 "fBodyBodyAccJerkMag-mean()" -0.509746432970861
"walking downstairs" 2 "fBodyBodyAccJerkMag-std()" -0.518800797709272
"walking downstairs" 2 "fBodyBodyGyroJerkMag-mean()" -0.751615078360927
"walking downstairs" 2 "fBodyBodyGyroJerkMag-std()" -0.744194981440397
"walking downstairs" 2 "fBodyBodyGyroMag-mean()" -0.699742945221854
"walking downstairs" 2 "fBodyBodyGyroMag-std()" -0.725310337688742
"walking downstairs" 2 "fBodyGyro-mean()-X" -0.638717694593046
"walking downstairs" 2 "fBodyGyro-mean()-Y" -0.722068978635762
"walking downstairs" 2 "fBodyGyro-mean()-Z" -0.601594889654305
"walking downstairs" 2 "fBodyGyro-std()-X" -0.734588540182119
"walking downstairs" 2 "fBodyGyro-std()-Y" -0.72716774102649
"walking downstairs" 2 "fBodyGyro-std()-Z" -0.683114494539735
"walking downstairs" 2 "tBodyAccJerkMag-mean()" -0.58777744543543
"walking downstairs" 2 "tBodyAccJerkMag-std()" -0.512115278415232
"walking downstairs" 2 "tBodyAccJerk-mean()-X" 0.0785353156747351
"walking downstairs" 2 "tBodyAccJerk-mean()-Y" 0.00708771249764901
"walking downstairs" 2 "tBodyAccJerk-mean()-Z" 0.000755760748377483
"walking downstairs" 2 "tBodyAccJerk-std()-X" -0.557809603123841
"walking downstairs" 2 "tBodyAccJerk-std()-Y" -0.491875889831788
"walking downstairs" 2 "tBodyAccJerk-std()-Z" -0.741885388311258
"walking downstairs" 2 "tBodyAccMag-mean()" -0.535281800541722
"walking downstairs" 2 "tBodyAccMag-std()" -0.552812545643709
"walking downstairs" 2 "tBodyAcc-mean()-X" 0.273113115788079
"walking downstairs" 2 "tBodyAcc-mean()-Y" -0.0191323183174834
"walking downstairs" 2 "tBodyAcc-mean()-Z" -0.115649958175497
"walking downstairs" 2 "tBodyAcc-std()-X" -0.605586497159271
"walking downstairs" 2 "tBodyAcc-std()-Y" -0.428962986589404
"walking downstairs" 2 "tBodyAcc-std()-Z" -0.589360062210596
"walking downstairs" 2 "tBodyGyroJerkMag-mean()" -0.746559539039735
"walking downstairs" 2 "tBodyGyroJerkMag-std()" -0.740088733655629
"walking downstairs" 2 "tBodyGyroJerk-mean()-X" -0.0875587491668874
"walking downstairs" 2 "tBodyGyroJerk-mean()-Y" -0.0433986835453642
"walking downstairs" 2 "tBodyGyroJerk-mean()-Z" -0.0557541828188742
"walking downstairs" 2 "tBodyGyroJerk-std()-X" -0.671679103311258
"walking downstairs" 2 "tBodyGyroJerk-std()-Y" -0.783595466728477
"walking downstairs" 2 "tBodyGyroJerk-std()-Z" -0.674611933293046
"walking downstairs" 2 "tBodyGyroMag-mean()" -0.614771054893146
"walking downstairs" 2 "tBodyGyroMag-std()" -0.680584887880795
"walking downstairs" 2 "tBodyGyro-mean()-X" -0.0517030657821192
"walking downstairs" 2 "tBodyGyro-mean()-Y" -0.0568420186817881
"walking downstairs" 2 "tBodyGyro-mean()-Z" 0.0872599422291391
"walking downstairs" 2 "tBodyGyro-std()-X" -0.710648927815894
"walking downstairs" 2 "tBodyGyro-std()-Y" -0.722943674337748
"walking downstairs" 2 "tBodyGyro-std()-Z" -0.634888927843046
"walking downstairs" 2 "tGravityAccMag-mean()" -0.535281800541722
"walking downstairs" 2 "tGravityAccMag-std()" -0.552812545643709
"walking downstairs" 2 "tGravityAcc-mean()-X" 0.660782866688742
"walking downstairs" 2 "tGravityAcc-mean()-Y" -0.147219886910411
"walking downstairs" 2 "tGravityAcc-mean()-Z" 0.134865335090728
"walking downstairs" 2 "tGravityAcc-std()-X" -0.963015508245033
"walking downstairs" 2 "tGravityAcc-std()-Y" -0.960033560165563
"walking downstairs" 2 "tGravityAcc-std()-Z" -0.945365383907285
"walking downstairs" 4 "fBodyAccJerk-mean()-X" -0.652023078038801
"walking downstairs" 4 "fBodyAccJerk-mean()-Y" -0.601696223759495
"walking downstairs" 4 "fBodyAccJerk-mean()-Z" -0.825154871135647
"walking downstairs" 4 "fBodyAccJerk-std()-X" -0.644622004704416
"walking downstairs" 4 "fBodyAccJerk-std()-Y" -0.593855151524606
"walking downstairs" 4 "fBodyAccJerk-std()-Z" -0.860544668359621
"walking downstairs" 4 "fBodyAccMag-mean()" -0.602098037677603
"walking downstairs" 4 "fBodyAccMag-std()" -0.672948341687697
"walking downstairs" 4 "fBodyAcc-mean()-X" -0.628806379100946
"walking downstairs" 4 "fBodyAcc-mean()-Y" -0.52583456615142
"walking downstairs" 4 "fBodyAcc-mean()-Z" -0.755235428895899
"walking downstairs" 4 "fBodyAcc-std()-X" -0.597551324155678
"walking downstairs" 4 "fBodyAcc-std()-Y" -0.534661524341987
"walking downstairs" 4 "fBodyAcc-std()-Z" -0.708764043722397
"walking downstairs" 4 "fBodyBodyAccJerkMag-mean()" -0.63501900541041
"walking downstairs" 4 "fBodyBodyAccJerkMag-std()" -0.666506718936908
"walking downstairs" 4 "fBodyBodyGyroJerkMag-mean()" -0.838833209652997
"walking downstairs" 4 "fBodyBodyGyroJerkMag-std()" -0.863096864037855
"walking downstairs" 4 "fBodyBodyGyroMag-mean()" -0.745650754608833
"walking downstairs" 4 "fBodyBodyGyroMag-std()" -0.732586304826498
"walking downstairs" 4 "fBodyGyro-mean()-X" -0.641881977553943
"walking downstairs" 4 "fBodyGyro-mean()-Y" -0.831527531009464
"walking downstairs" 4 "fBodyGyro-mean()-Z" -0.689308946422713
"walking downstairs" 4 "fBodyGyro-std()-X" -0.721749187328076
"walking downstairs" 4 "fBodyGyro-std()-Y" -0.782885735867508
"walking downstairs" 4 "fBodyGyro-std()-Z" -0.7670895729653
"walking downstairs" 4 "tBodyAccJerkMag-mean()" -0.656116311856877
"walking downstairs" 4 "tBodyAccJerkMag-std()" -0.647249966810726
"walking downstairs" 4 "tBodyAccJerk-mean()-X" 0.0788637845151419
"walking downstairs" 4 "tBodyAccJerk-mean()-Y" 0.00351340949514196
"walking downstairs" 4 "tBodyAccJerk-mean()-Z" -0.00737375142832808
"walking downstairs" 4 "tBodyAccJerk-std()-X" -0.631853083289621
"walking downstairs" 4 "tBodyAccJerk-std()-Y" -0.584063204701893
"walking downstairs" 4 "tBodyAccJerk-std()-Z" -0.843353231167192
"walking downstairs" 4 "tBodyAccMag-mean()" -0.56158213510694
"walking downstairs" 4 "tBodyAccMag-std()" -0.606556049548896
"walking downstairs" 4 "tBodyAcc-mean()-X" 0.274183111498423
"walking downstairs" 4 "tBodyAcc-mean()-Y" -0.0148081545344921
"walking downstairs" 4 "tBodyAcc-mean()-Z" -0.107521430810726
"walking downstairs" 4 "tBodyAcc-std()-X" -0.605211727785489
"walking downstairs" 4 "tBodyAcc-std()-Y" -0.509929384011325
"walking downstairs" 4 "tBodyAcc-std()-Z" -0.709492735962145
"walking downstairs" 4 "tBodyGyroJerkMag-mean()" -0.819191368044164
"walking downstairs" 4 "tBodyGyroJerkMag-std()" -0.844187064164038
"walking downstairs" 4 "tBodyGyroJerk-mean()-X" -0.107859315713249
"walking downstairs" 4 "tBodyGyroJerk-mean()-Y" -0.0400427574662461
"walking downstairs" 4 "tBodyGyroJerk-mean()-Z" -0.0578089304000631
"walking downstairs" 4 "tBodyGyroJerk-std()-X" -0.723788617823344
"walking downstairs" 4 "tBodyGyroJerk-std()-Y" -0.902502592618297
"walking downstairs" 4 "tBodyGyroJerk-std()-Z" -0.748369141315457
"walking downstairs" 4 "tBodyGyroMag-mean()" -0.656291093847319
"walking downstairs" 4 "tBodyGyroMag-std()" -0.706738493542587
"walking downstairs" 4 "tBodyGyro-mean()-X" -0.0289417906907571
"walking downstairs" 4 "tBodyGyro-mean()-Y" -0.0787229907785489
"walking downstairs" 4 "tBodyGyro-mean()-Z" 0.0957174866009464
"walking downstairs" 4 "tBodyGyro-std()-X" -0.701397703369085
"walking downstairs" 4 "tBodyGyro-std()-Y" -0.79823574873817
"walking downstairs" 4 "tBodyGyro-std()-Z" -0.726374197066246
"walking downstairs" 4 "tGravityAccMag-mean()" -0.56158213510694
"walking downstairs" 4 "tGravityAccMag-std()" -0.606556049548896
